cefr_folder,title,cefr_age_group,text,flesch_kincaid_score,smog_score,fk_estimated_uk_age_num,reading_band,lexicon_count,sentence_count,syllables_per_word,polysyllable_count,monosyllable_count,flesch_reading_ease,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,spache_readability,reading_time
C1,cnn_641,14-16,"I took all my Ted Cruz posters down before you came over, declares Carrie Brownstein, leaning against the arched doorframe of her Portland dining room.
ELLE: 21 imaginary tv couples we wish were real
Brownstein's delivery is thoroughly deadpan, but anyone even mildly familiar with the 39-year-old would know the claim could n't be dripping with more sarcasm. After all, along with co-star Fred Armisen, Brownstein -- founding member of riot grrrl cult band Sleater-Kinney and, more recently, Wild Flag -- has made a second career out of portraying a constituent of the kale-eating, craft-beer-drinking, lumberjack-shirt-wearing, jewelry-making crowd on Portlandia. 
ELLE: What's behind Portlandia's comedy chemistry ?
While the locally filmed show, which returned for a fourth season on IFC in February, has made the Washington state native something of a hometown hero in her adopted city, she's quick to point out that Portland was merely a convenient backdrop for the series. Portlandia is n't as much about a place as it is about a state of mind, says Brownstein. It's about people who like to feel special, who like to believe that this certain thing has been tailor-made just for them, of which I 'm definitely guilty too, at times. 
ELLE: 9 TV actresses who deserve a raise
Given the show's penchant for incredibly nuanced observations of hipster culture -- municipal recycling guidelines are enough fodder for an entire sketch -- it should come as no surprise that Brownstein was equally committed to detail when it came to decorating the 1912 bungalow she bought in the trendy Grant Park neighborhood 10 years ago after touring extensively.
ELLE: A different way of thinking about lena dunham's nudity in Girls '
Brownstein filled the place with sentimental, one-of-a-kind finds: A taxidermied weasel once owned by Amy Sedaris sits on the mantel; '50s - era coastal landscapes by various local artists fill the walls; and a record collectionâ $ which, in Brownstein's case, is several thousand vinyls strong and meticulously alphabetized by artistâ $ testifies that yes, this is a hipster home.
ELLE: 21 vintage photos of hollywood couples on the red carpet
All in all, the spread is not unlike the one Carrie's Portlandia alter ego inhabits. Hard-core fans may recognize Brownstein's real-life mutts from the now infamous episode about dog parks. Armisen, whom she met in 2003 at a Saturday Night Live after-party, is clearly her partner in crime in real life, too: The comedian, who rents a house nearby during filming, texts Brownstein in the middle of her ELLE shoot to let her know that Lou Reed has died. -LRB- A fellow musician, Armisen is also a frequent guest in Brownstein's basement -- a soundproof practice space tricked out with a loungy Chesterfield sofa and no fewer than five guitars. -RRB-
ELLE: 11 items every fashionable woman should have by 30
Of course, inhabiting the blurred line between reality and fiction can have its downsides. A particular source of consternation for Brownstein is one of the show's most famous skits -- Put a Bird on It -- which depicts an artisan couple with a compulsive knack for putting a cutesy bird on virtually everything they make.
 Now I go into stores and see things I want to buy with birds on it, and I ca n't, because I 'm too self-conscious, Brownstein says. The other day, I was in a store and saw a cute dress with birds on it and I was like, No, I just ca n't.
Reprinted with permission of Hearst Communications, Inc..",14.845376811594203,14.314028922438442,20,>18,575,18,1.5234782608695652,69,374,45.52512801932369,11.294956521739136,17.827435169411316,11.372179227053142,134,20.666666666666668,17.090821256038648,10th and 11th grade,7.571688405797101,42.630379999999995
C1,cnn_655,14-16,"A bipartisan group of women senators waded into the ongoing drama over the NFL, Ray Rice and domestic violence.
They sent a letter to NFL Commissioner Roger Goodell calling on the football league to institute a real zero-tolerance policy in such cases.
The 16 signatories wrote that they were shocked and disgusted by the in-elevator video that surfaced of Ray Rice punching his then-fianceé in an elevator, and they pointed to the allegation that the NFL had possession of the video, which became public Monday, when it handed down its original lenient two-game suspension.
 The NFL's current policy sends a terrible message to players, fans and all Americans that even after committing a horrific act of violence, you can quickly be back on the field, the senators wrote.
The NFL recently changed its domestic violence punishment to a minimum suspension of six games for a first offense and a lifetime time ban for a second offense.
 If you violently assault a woman, you should n't get a second chance to play football in the NFL, the senators wrote.
Sen. Richard Blumenthal, D-Connecticut, recently told CNN that he would not rule out congressional action to force the NFL's hand on domestic abuse.
Key events in the Ray Rice episode
Ex-FBI director to investigate Ray Rice case",14.978691860465116,17.410965686947208,20,>18,215,8,1.655813953488372,45,133,39.47501453488377,11.100465116279077,15.360337209302322,11.065174418604652,53,18.0,18.936046511627907,10th and 11th grade,7.188374999999999,15.65954
C1,cnn_659,14-16,"Dozens of Roman Catholic bishops in South America say human trafficking has seen alarming growth in the region.
The 60 bishops from Argentina, Brazil, Paraguay and Uruguay issued a statement after a meeting in Argentina last week, calling the practice a shameful and outrageous reality and pledging to do more to fight it.
 We warn of the existence of organized mafias that use smaller networks that are present in nearly all of our cities and towns, the statement said.
Learn more at The CNN Freedom Project
Citing reports from global nonprofit groups, the bishops noted that child sex trafficking rings were also operating in the area.
The bishops pledged to raise awareness of the problem, push for legal reforms and assist victims -- noting that within the church there had been an absence of proposals dedicated to attracting young people -LRB- to the church -RRB-, and the absence of a more decisive and broad response to the problem -LRB- of human trafficking -RRB-. 
Such an approach is not surprising, said Sergio Rubin, a journalist who has written extensively about the Catholic Church in Argentina.
 The church is assuming its role, and they believe that they must work a lot more in the formation of religious values, Rubin said.
Mario Ganora, a lawyer who works with La Alameda, an Argentinian nonprofit that helps victims of human trafficking, said the increase in human trafficking was connected to an increase in drug consumption.
 How ?... The women who are used for sex trafficking are also used for the delivery of drugs, he said.
According to official data from Argentina's Ministry of Justice and Human Rights, 176 people were rescued from human trafficking networks in Argentina in April, a higher number than the entire previous trimester.",15.047586206896558,15.774802946060372,20,>18,290,10,1.6413793103448275,50,168,38.53931034482761,11.699310344827584,16.749041095890412,11.772037931034484,78,16.25,18.358620689655176,15th and 16th grade,7.982482758620689,21.564919999999997
C1,cultural_behaviour_in_business,14-16,"Much of today's business is conducted across international borders, and while the majority of the global business community might share the use of English as a common language, the nuances and expectations of business communication might differ greatly from culture to culture. A lack of understanding of the cultural norms and practices of our business acquaintances can result in unfair judgements, misunderstandings and breakdowns in communication. Here are three basic areas of differences in the business etiquette around the world that could help stand you in good stead when you next find yourself working with someone from a different culture.
Addressing someone
When discussing this topic in a training course, a German trainee and a British trainee got into a hot debate about whether it was appropriate for someone with a doctorate to use the corresponding title on their business card. The British trainee maintained that anyone who wasn't a medical doctor expecting to be addressed as 'Dr' was disgustingly pompous and full of themselves. The German trainee, however, argued that the hard work and years of education put into earning that PhD should give them full rights to expect to be addressed as 'Dr'.
This stark difference in opinion over something that could be conceived as minor and thus easily overlooked goes to show that we often attach meaning to even the most mundane practices. When things that we are used to are done differently, it could spark the strongest reactions in us. While many Continental Europeans and Latin Americans prefer to be addressed with a title, for example Mr or Ms and their surname when meeting someone in a business context for the first time, Americans, and increasingly the British, now tend to prefer using their first names. The best thing to do is to listen and observe how your conversation partner addresses you and, if you are still unsure, do not be afraid to ask them how they would like to be addressed.
Smiling
A famous Russian proverb states that 'a smile without reason is a sign of idiocy' and a so-called 'smile of respect' is seen as insincere and often regarded with suspicion in Russia. Yet in countries like the United States, Australia and Britain, smiling is often interpreted as a sign of openness, friendship and respect, and is frequently used to break the ice.
In a piece of research done on smiles across cultures, the researchers found that smiling individuals were considered more intelligent than non-smiling people in countries such as Germany, Switzerland, China and Malaysia. However, in countries like Russia, Japan, South Korea and Iran, pictures of smiling faces were rated as less intelligent than the non-smiling ones. Meanwhile, in countries like India, Argentina and the Maldives, smiling was associated with dishonesty.
Eye contact
An American or British person might be looking their client in the eye to show that they are paying full attention to what is being said, but if that client is from Japan or Korea, they might find the direct eye contact awkward or even disrespectful. In parts of South America and Africa, prolonged eye contact could also be seen as challenging authority. In the Middle East, eye contact across genders is considered inappropriate, although eye contact within a gender could signify honesty and truthfulness.
Having an increased awareness of the possible differences in expectations and behaviour can help us avoid cases of miscommunication, but it is vital that we also remember that cultural stereotypes can be detrimental to building good business relationships. Although national cultures could play a part in shaping the way we behave and think, we are also largely influenced by the region we come from, the communities we associate with, our age and gender, our corporate culture and our individual experiences of the world. The knowledge of the potential differences should therefore be something we keep at the back of our minds, rather than something that we use to pigeonhole the individuals of an entire nation.",16.3695670995671,15.903189008614271,21,>18,660,21,1.6666666666666667,104,383,33.935,12.425151515151512,18.4836948051948,10.50653896103896,161,22.333333333333332,18.20779220779221,15th and 16th grade,7.915580086580086,49.81379
C1,horror_film_cliches,14-16,"Five horror film clichés
Since almost the beginning of cinema, we have had scary films. Of all the genres that exist, horror is perhaps one of the most conventional. Many horror films rely on specific plot devices, also called tropes, to make their audience frightened. When a trope is used too much, it can become a cliché. But when used well, it can really make us jump out of our skin. Here are some of the most used, and perhaps abused, clichés in horror films.
1
No matter what kind of house it is, the basement is a scary place in horror films. That's usually where something is hiding or where the evil psychopath has hidden their tools. Basements are always dark and often damp. You can only reach them by a narrow staircase. And basements are always creepy, even when there isn't anything down there.
2
In older horror films, when protagonists were in desperation, it was difficult or impossible for them to call for help or call the police. Mobile phones have made that situation a bit less believable now. What's the solution to maintain suspense? No phone coverage! If you're a hero in a horror film, it's almost certain that at a key moment, just when you absolutely need to call for help, you will not have any coverage at all. Or your phone battery will die just as you are making the call. Or both.
3
Horror films love uninhabited places. This could be an abandoned hospital, a scary empty house or a ghost town. There's something about lonely, empty places. What was it like when people lived there? Why did they leave? Maybe it's also that they are so quiet, which can be very scary too. Of course, abandoned places are also handy for horror film directors in that it's more believable that you will have no phone coverage there either (see above).
4
The hero has been driving for hours. It's night-time and it's beginning to rain. Suddenly he sees a person on the side of the road. Maybe the company will keep him awake? In horror films, giving anybody a ride is asking for trouble. The hero always does it, and it always ends badly.
5
This horror film cliché was especially popular with horror films of the late 20th century. It starts with a group of teenagers all enjoying themselves, and it ends with everyone dead except one girl. At the beginning the girl is usually innocent, shy and not particularly strong. By the end, she has become the toughest and most resourceful person in the world. The last girl almost always wins in the end.",6.313284427284426,9.3871,11,8-12,444,35,1.436936936936937,42,307,72.39413513513514,7.274324324324326,6.320019305019304,7.99983305019305,53,7.0,8.047258687258688,6th and 7th grade,4.041649678249678,29.644419999999997
C1,over_the_counter,14-16,"One of Barb's favorite activities since moving to the United States was watching television. She especially loved watching the commercials. ""You really can buy anything here in America!"" she told her friends. One afternoon she was watching television and saw a commercial that really grabbed her attention. It showed a cartoon woman tossing and turning. The woman in the commercial was unable to sleep because she was busy thinking about the day that had passed and worrying about the day ahead. Barb wasn't quite sure what the commercial was advertising. Was it a bed? Was it a pillow? Was it just a public service announcement urging people to sleep more? Suddenly a voice on the television began speaking very quickly, listing side effects of the sleeping pill the commercial was advertising. One of the side effects was insomnia. Barb thought that seemed like an odd side effect for a sleeping pill.
 
The next day Barb happened to be in the local neighborhood pharmacy picking up a few things. She remembered the commercial she had seen the night before for the sleeping pills. She walked up and down the aisles looking for them. Since she saw it advertised on television, she thought she might try them. Sometimes she had a hard time sleeping. When she couldn't find the pills on her own, she walked over to the pharmacy counter and asked the pharmacist where she could find the pills.
""Do you have a prescription?"" the pharmacist asked. Barn explained that she didn't, but she saw the pills advertised on television and thought she would try them. ""Those are not available over the counter,"" the pharmacist explained. Barb thought it was dumb for there to be a commercial for something she couldn't just go get at the store. She walked out of the pharmacy without buying anything.",6.356147540983606,10.21488967967688,11,8-12,305,26,1.4721311475409835,40,212,70.38597414880205,9.041311475409838,7.305909205548552,8.256444514501892,34,5.7,8.889029003783103,8th and 9th grade,4.072054854981085,21.75589
C1,the_changing_workplace,14-16,"What skills will the workforce of the future need?
As technological innovations continue to change the workplace, we are seeing more industries entrust their operations to new gadgets, software and programs that can transform the workplace. One such technology that has the potential to revolutionise workplaces in the coming years is RPA (Robotic Process Automation). With more industries starting to embrace RPA software, RPA robots would be able to handle mundane, repetitive tasks like some of the clerical work normally dealt with by administrative staff, thereby lowering running costs and increasing productivity.
There is a common concern that companies employing technology like RPA are only interested in increasing their profit margins through cost reduction, and that this trend would eventually leave most of the workforce jobless. However, while it is true that the menial tasks of administrative and clerical jobs are likely to be taken over by automation, the demands on the average office worker will evolve to include more creative work, managerial duties and communication with clients and suppliers.
With this shift in focus, the skills required of future workers are also bound to change. Moving away from basic data entry skills, the worker of the future will be expected to have transferable problem-solving and critical thinking skills that will enable them to tackle any difficult situation and work independently to find solutions.
The ability to adapt and be agile would also be essential in a world that is likely to become increasingly volatile, uncertain and complex. Having such flexibility, coupled with the desire to keep learning and the initiative to step forward, the successful worker of the future is one who will be able to use their skills to seek out opportunities, make improvements and take on new challenges wherever they'll be working.
By equipping our future generation of workers with such business skills, we can ensure that when automation fully takes over, our workers will have the survival skills to become better employees and leaders of the future.",16.608294424608626,16.908762484321528,22,>18,331,11,1.7341389728096677,64,188,29.58457017302942,13.705740181268885,18.830318593792917,11.425927519912111,94,14.2,19.407964844822853,16th and 17th grade,7.939824224114254,26.03068
C1,Zero Hours-adv,14-16,"﻿More than one million British workers might be employed on zero-hours contracts, new figures reveal, suggesting that British business is using the controversial employment terms far more widely than previously thought. 
The figure – derived from a poll of more than 1,000 employers conducted by the Chartered Institute of Personnel and Development (CIPD) – prompted renewed calls for the government to launch a full inquiry into the use of the contracts, after a week in which a string of organizations – from retail chains to Buckingham Palace – have faced criticism for hiring staff but offering no guarantee of work and pay each week. Employees on zero-hours contracts often get no holiday or sick pay and have to ask permission before seeking additional work elsewhere. The CIPD found that 38% of zero-hours contract workers describe themselves as employed full-time, typically working 30 hours or more a week. One-third of voluntary sector employers use the contracts and one in four public sector organizations. 
The latest numbers also call into question the accuracy of official data on the topic. The Office for National Statistics has increased its estimate of the number of UK zero-hours workers by 25%, to around 250,000. 
Peter Cheese, the chief executive of the CIPD, said: “There does need to be a closer look at what is meant by a zero-hours contract, the different forms that they take and clearer guidance on what good and bad practice in their use looks like. And this needs to consider both the advantages and disadvantages in practice for businesses and employees.” 
Retailer Sports Direct recently became the focus of controversy on zero-hours when it emerged that the company employs around 20,000 of its 23,000 staff on the contracts. The retailer’s use of the contracts was followed by details of a string of other companies using the deals, including cinema chain Cineworld and Buckingham Palace, which uses them for its 350 summer workers. 
Pub group J D Wetherspoon has 24,000 of its staff – 80% of its workforce – on the terms. 
Vidhya Alakeson, from the Resolution Foundation, an independent think tank, added: “If it’s true that there are around one million people on zero-hours contracts, then that would be a substantial portion of the workforce – this could no longer be dismissed as an issue affecting only a tiny minority. 
“The new estimate underlines the urgent need for a deep and thorough review of zero-hours by the government, which takes into account not only the scale of the problem but the effect these contracts have on workers’ employment rights, earning capacity and personal well-being.” 
Unions and poverty campaign groups have accused employers of pressuring staff into signing the contracts as a way to evade their responsibilities and cut staff benefits. 
Dave Prentis, of the trade union Unison, said: “The vast majority of workers are only on these contracts because they have no choice. They may give flexibility to a few, but the balance of power favours the employers and makes it hard for workers to complain.” 
Workers on zero-hours contracts are often only told how many hours they will work when weekly or monthly rotas are worked out, but are expected to be on call for extra work at short notice. They should be entitled to holiday pay in line with the number of hours they work, but do not qualify for sick pay. 
The charity National Trust, which employs many of its seasonal workers on zero-hours contracts, said it offered the same pay and benefits to those workers, pro rata, as full-time staff, but needed some workers to be on a more flexible arrangement. 
“We believe zero-hours contracts are essential in our organization, as we are very weather- dependent,” a spokeswoman said. “Our properties have told us it’s important to be able to reorganize staff rotas quickly to respond to the weather and zero-hours contracts allow us to do this.” 
Politician Chuka Umunna said the contracts should be the exception to the rule. “While some employees welcome the flexibility of such contracts, for many, zero-hours contracts leave them insecure and unsure of when work will come,” he said. 
Some people have argued that the flexibility of zero-hours contracts may have allowed the UK to avoid higher levels of unemployment during the economic downturn, while the CIPD research suggests that only 16% of those on zero-hours contracts report that their employer frequently fails to provide them with sufficient hours each week. 
The institute’s figures also suggest that 17% of employers in the private sector made use of zero- hours contracts, considerably lower than the 34% of organizations in the voluntary sector and 24% in the public sector. 
Industries where employers were most likely to report at least one person on a zero-hours contract were hotels, catering and leisure (48%), education (35%) and healthcare (27%).",14.832704402515729,15.172626615295597,20,>18,795,27,1.6012578616352202,120,479,41.48247379454929,11.92477987421384,17.218082571349406,11.15474318658281,168,33.5,17.463312368972748,14th and 15th grade,7.651798742138364,59.84706
C2,analytic_feminism,16-18,"Contemporary analytic philosophers, feminist and nonfeminist, can be characterized roughly as follows: they consider (some of) Frege, Russell, Moore, Wittgenstein, and the Logical Positivists to be their intellectual ancestors; they tend to prize explicit argumentation and the literal, precise, and clear use of language; they often value the roles of philosophy of language, epistemology, and logic; and they typically view their stock of philosophical concepts, methods, and assumptions to be a) consistent with their Modern European heritage, and b) in contrast with methods originating in twentieth-century continental Europe, most recently those having names beginning with ‘post’: poststructuralism and postmodernism broadly conceived.
Of course, each strand of mid-twentieth-century, “classic” analytic philosophy has changed greatly. Many central dogmas have been undermined, and nonfeminists and feminists alike have “naturalized,” “socialized,” and otherwise modulated the earlier, more abstract and highly normative enterprises and doctrines. However, regardless of the extent of the evolution of “analytic philosophy,” the degree to which methodological boundaries are blurred today, and the fruitfulness of intersections among methods, a number of feminist and nonfeminist philosophers continue to think of themselves in the historical trajectory of analytic philosophy and find the tradition valuable. They claim the term ‘analytic philosopher’ for themselves, even if some others might find the term ‘post-analytic’ more appropriate.[2]",25.00809523809524,23.72669961743115,30,>18,210,5,2.0428571428571427,65,107,-8.620714285714257,18.958095238095236,29.69157142857143,13.088366666666667,75,79.0,28.41904761904762,17th and 18th grade,10.364809523809525,19.728669999999997
C2,existentialism,16-18,"Like “rationalism” and “empiricism,” “existentialism” is a term that belongs to intellectual history. Its definition is thus to some extent one of historical convenience. The term was explicitly adopted as a self-description by Jean-Paul Sartre, and through the wide dissemination of the postwar literary and philosophical output of Sartre and his associates—notably Simone de Beauvoir, Maurice Merleau-Ponty, and Albert Camus—existentialism became identified with a cultural movement that flourished in Europe in the 1940s and 1950s. Among the major philosophers identified as existentialists (many of whom—for instance Camus and Heidegger—repudiated the label) were Karl Jaspers, Martin Heidegger, and Martin Buber in Germany, Jean Wahl and Gabriel Marcel in France, the Spaniards José Ortega y Gasset and Miguel de Unamuno, and the Russians Nikolai Berdyaev and Lev Shestov. The nineteenth century philosophers, Søren Kierkegaard and Friedrich Nietzsche, came to be seen as precursors of the movement. Existentialism was as much a literary phenomenon as a philosophical one. Sartre’s own ideas were and are better known through his fictional works (such as Nausea and No Exit) than through his more purely philosophical ones (such as Being and Nothingness and Critique of Dialectical Reason), and the postwar years found a very diverse coterie of writers and artists linked under the term: retrospectively, Dostoevsky, Ibsen, and Kafka were conscripted; in Paris there were Jean Genet, André Gide, André Malraux, and the expatriate Samuel Beckett; the Norwegian Knut Hamsun and the Romanian Eugene Ionesco belong to the club; artists such as Alberto Giacometti and even Abstract Expressionists such as Jackson Pollock, Arshile Gorky, and Willem de Kooning, and filmmakers such as Jean-Luc Godard and Ingmar Bergman were understood in existential terms. By the mid 1970s the cultural image of existentialism had become a cliché, parodized in countless books and films by Woody Allen.[1]
It is sometimes suggested, therefore, that existentialism just is this bygone cultural movement rather than an identifiable philosophical position; or, alternatively, that the term should be restricted to Sartre’s philosophy alone.[2] Two recent books, both of them sustained attempts to engage critically and constructively with existentialism in the context of contemporary philosophical debates, adopt versions of these stances. Jonathan Webber argues that “as originally defined by Simone de Beauvoir and Jean-Paul Sartre, existentialism is the ethical theory that we ought to treat the freedom at the core of human existence as intrinsically valuable and the foundation of all other values” (2018: 2). If we stick to this definition, we can both recognize the fissures within what is called “existentialism” in the expansive sense and also see how existentialism can “ground sophisticated contributions to social psychology, philosophy of mind, moral philosophy, cultural theory, and psychotherapy” (2018: 19). Taking up the other stance, Noreen Khawaja notes the perennial difficulty in specifying just who is supposed to belong to the “movement” of existentialism, given that the term itself was either unknown to some who are conscripted or outright rejected by others. But, she argues, this is a problem only if existentialism is taken to be a movement. Though aspects of such a movement can be found in the historical record, existentialism itself “is a tradition, not a movement”; that is, “a pattern of intergenerational influence, in which later figures read and appropriated the work of earlier figures” (Khawaja 2016: 4). What animates this tradition—exemplified here by Kierkegaard, Heidegger, and Sartre—is its struggle with religion and the fact that the writing of even so-called “atheist” existentialists “feels religious to its readers” (2016: 16). Interestingly, taking either stance leads to the same place: For Khawaja, “the idea of personal authenticity [is] at the center of existential thought” (2016: 24), while for Webber, the existentialism of Sartre, Beauvoir, and Franz Fanon begins with “eudaimonist arguments for the virtue of authenticity” and finally affirms “a categorial moral imperative of authenticity” (2018: 19).
In this entry, I will employ elements of both approaches. Like Khawaja, I take existentialism to be a usefully broad term of intellectual history that can illuminate the work of philosophers and others who preceded the rise of the “movement” or rejected the label. In this sense, “existentialism” picks out a distinctive cluster of philosophical problems and a relatively distinct current of twentieth- and now twenty-first-century philosophical inquiry, one that has had significant impact on fields such as theology (through Rudolf Bultmann, Paul Tillich, Karl Barth, and others) and psychology (from Ludwig Binswanger and Medard Boss to Otto Rank, R. D. Laing, and Viktor Frankl). On the other hand, I do not think that the “tradition” of existential thought should be approached exclusively in terms of the (very real) struggle with religion that gives some of the works of existential philosophy a religious “feel” (but see Westphal 2012). I agree with Webber that there is a core of philosophical (categorial) content to existential thought that can be understood independently of the sort of religious “rhetoric” (Khawaja 2016: 16) characteristic of many of the classics of existentialism. Unlike Webber, however, I think that this categorial content is quite widely shared—beyond Sartre, Beauvoir, and Fanon—and must be understood as grounded in the phenomenological approach that so excited Sartre (see Crowell 2012b). The phenomenological approach gave philosophical shape to the basic existential insight that thinking about human existence requires new categories not found in the conceptual repertoire of ancient or modern thought; human beings can be understood neither as substances with fixed properties, nor as subjects interacting with a world of objects.
On the existential view, to understand what a human being is it is not enough to know all the truths that natural science—including the science of psychology—could tell us. The dualist who holds that human beings are composed of independent substances—“mind” and “body”—is no better off in this regard than is the physicalist who holds that human existence can be adequately explained in terms of the fundamental physical constituents of the universe. Existentialism does not deny the validity of the basic categories of physics, biology, psychology, and the other sciences (categories such as matter, causality, force, function, organism, development, motivation, and so on). It claims only that human beings cannot be fully understood in terms of them. Nor can such an understanding be gained by supplementing our scientific picture with a moral one. Categories of moral theory such as intention, blame, responsibility, character, duty, virtue, and the like do capture important aspects of the human condition, but neither moral thinking (governed by the norms of the good and the right) nor scientific thinking (governed by the norm of truth) suffices.
“Existentialism”, therefore, may be defined as the philosophical theory which holds that a further set of categories, governed by the norm of authenticity, is necessary to grasp human existence. To approach existentialism in this categorial way may seem to conceal what is often taken to be its “heart” (Kaufmann 1968: 12), namely, its character as a gesture of protest against academic philosophy, its anti-system sensibility, its flight from the “iron cage” of reason. But while it is true that the major existential philosophers wrote with a passion and urgency rather uncommon in our own time, and while the idea that philosophy cannot be practiced in the disinterested manner of an objective science is indeed central to existentialism, it is equally true that all the themes popularly associated with existentialism—dread, boredom, alienation, the absurd, freedom, commitment, nothingness, and so on—find their philosophical significance in the context of the search for a new categorial framework, together with its governing norm.",20.136344537815123,18.681798309485796,25,>18,1239,34,1.823244552058111,252,708,15.600716778236771,14.761097659402749,23.301919954422445,12.491496477234962,311,18.5,22.356938707686467,17th and 18th grade,9.142339054265774,102.44806
